iso3,country_name,region,income_group,question_id,question_label,dimension_type,outcome,observed_value,score_value,score_source,rank_global,percentile_global,rank_desc,n_comparable_countries,missing_observed_value,missing_score_value,interpretation_label,strength_weakness_label,score_scope,independent_prediction,causal_claim,notes
HUN,Hungary,Europe & Central Asia,High income,Q2,Adopción,question_outcome,oxford_public_sector_adoption,82.61,82.61,observed_or_phase6_score,14.0,0.6976744186046512,14.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
DNK,Denmark,Europe & Central Asia,High income,Q2,Adopción,question_outcome,oxford_public_sector_adoption,85.26,85.26,observed_or_phase6_score,9.0,0.813953488372093,9.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
DEU,Germany,Europe & Central Asia,High income,Q2,Adopción,question_outcome,oxford_public_sector_adoption,82.89,82.89,observed_or_phase6_score,12.0,0.7441860465116279,12.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
POL,Poland,Europe & Central Asia,High income,Q2,Adopción,question_outcome,oxford_public_sector_adoption,74.84,74.84,observed_or_phase6_score,22.0,0.5116279069767442,22.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
TWN,Taiwan,,,Q2,Adopción,question_outcome,oxford_public_sector_adoption,69.45,69.45,observed_or_phase6_score,34.0,0.23255813953488372,34.0,43,False,False,low_performer,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CZE,Czech Republic,Europe & Central Asia,High income,Q2,Adopción,question_outcome,oxford_public_sector_adoption,69.33,69.33,observed_or_phase6_score,35.0,0.20930232558139536,35.0,43,False,False,low_performer,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ITA,Italy,Europe & Central Asia,High income,Q2,Adopción,question_outcome,oxford_public_sector_adoption,70.24,70.24,observed_or_phase6_score,33.0,0.2558139534883721,33.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
BGR,Bulgaria,Europe & Central Asia,High income,Q2,Adopción,question_outcome,oxford_public_sector_adoption,64.66,64.66,observed_or_phase6_score,38.0,0.13953488372093023,38.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
FIN,Finland,Europe & Central Asia,High income,Q2,Adopción,question_outcome,oxford_public_sector_adoption,81.77,81.77,observed_or_phase6_score,15.0,0.6744186046511628,15.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CRI,Costa Rica,Latin America & Caribbean ,High income,Q2,Adopción,question_outcome,oxford_public_sector_adoption,42.61,42.61,observed_or_phase6_score,43.0,0.023255813953488372,43.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CHL,Chile,Latin America & Caribbean ,High income,Q2,Adopción,question_outcome,oxford_public_sector_adoption,70.76,70.76,observed_or_phase6_score,30.0,0.32558139534883723,30.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
USA,United States,North America,High income,Q2,Adopción,question_outcome,oxford_public_sector_adoption,92.87,92.87,observed_or_phase6_score,6.0,0.8837209302325582,6.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CHN,China,East Asia & Pacific,Upper middle income,Q2,Adopción,question_outcome,oxford_public_sector_adoption,49.02,49.02,observed_or_phase6_score,42.0,0.046511627906976744,42.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
IND,India,South Asia,Lower middle income,Q2,Adopción,question_outcome,oxford_public_sector_adoption,79.07,79.07,observed_or_phase6_score,18.0,0.6046511627906976,18.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
JPN,Japan,East Asia & Pacific,High income,Q2,Adopción,question_outcome,oxford_public_sector_adoption,72.71,72.71,observed_or_phase6_score,26.0,0.4186046511627907,26.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
EST,Estonia,Europe & Central Asia,High income,Q2,Adopción,question_outcome,oxford_public_sector_adoption,99.63,99.63,observed_or_phase6_score,1.0,1.0,1.0,43,False,False,top_pioneer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ARG,Argentina,Latin America & Caribbean ,Upper middle income,Q2,Adopción,question_outcome,oxford_public_sector_adoption,71.06,71.06,observed_or_phase6_score,29.0,0.3488372093023256,29.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
BRA,Brazil,Latin America & Caribbean ,Upper middle income,Q2,Adopción,question_outcome,oxford_public_sector_adoption,94.78,94.78,observed_or_phase6_score,4.0,0.9302325581395349,4.0,43,False,False,top_pioneer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
COL,Colombia,Latin America & Caribbean ,Upper middle income,Q2,Adopción,question_outcome,oxford_public_sector_adoption,70.7,70.7,observed_or_phase6_score,31.0,0.3023255813953488,31.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
MEX,Mexico,Latin America & Caribbean ,Upper middle income,Q2,Adopción,question_outcome,oxford_public_sector_adoption,66.11,66.11,observed_or_phase6_score,37.0,0.16279069767441862,37.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
PER,Peru,Latin America & Caribbean ,Upper middle income,Q2,Adopción,question_outcome,oxford_public_sector_adoption,90.4,90.4,observed_or_phase6_score,8.0,0.8372093023255814,8.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
URY,Uruguay,Latin America & Caribbean ,High income,Q2,Adopción,question_outcome,oxford_public_sector_adoption,83.22,83.22,observed_or_phase6_score,11.0,0.7674418604651163,11.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
GRC,Greece,Europe & Central Asia,High income,Q2,Adopción,question_outcome,oxford_public_sector_adoption,78.76,78.76,observed_or_phase6_score,19.0,0.5813953488372093,19.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ROU,Romania,Europe & Central Asia,High income,Q2,Adopción,question_outcome,oxford_public_sector_adoption,55.66,55.66,observed_or_phase6_score,41.0,0.06976744186046512,41.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
HRV,Croatia,Europe & Central Asia,High income,Q2,Adopción,question_outcome,oxford_public_sector_adoption,71.67,71.67,observed_or_phase6_score,28.0,0.37209302325581395,28.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,Q2,Adopción,question_outcome,oxford_ind_adoption_emerging_tech,78.0,78.0,observed_or_phase6_score,16.0,0.6511627906976745,16.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
SGP,Singapore,East Asia & Pacific,High income,Q2,Adopción,question_outcome,oxford_ind_adoption_emerging_tech,88.54,88.54,observed_or_phase6_score,7.0,0.8604651162790697,7.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
NOR,Norway,Europe & Central Asia,High income,Q2,Adopción,question_outcome,oxford_ind_adoption_emerging_tech,66.51241379,66.51241379,observed_or_phase6_score,24.0,0.45348837209302323,24.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
IRL,Ireland,Europe & Central Asia,High income,Q2,Adopción,question_outcome,oxford_ind_adoption_emerging_tech,71.34,71.34,observed_or_phase6_score,22.0,0.5116279069767442,22.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
FRA,France,Europe & Central Asia,High income,Q2,Adopción,question_outcome,oxford_ind_adoption_emerging_tech,83.82,83.82,observed_or_phase6_score,13.0,0.7209302325581395,13.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ESP,Spain,Europe & Central Asia,High income,Q2,Adopción,question_outcome,oxford_ind_adoption_emerging_tech,68.8,68.8,observed_or_phase6_score,23.0,0.4883720930232558,23.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
NZL,New Zealand,East Asia & Pacific,High income,Q2,Adopción,question_outcome,oxford_ind_adoption_emerging_tech,77.97,77.97,observed_or_phase6_score,17.0,0.627906976744186,17.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
NLD,Netherlands (Kingdom of the),Europe & Central Asia,High income,Q2,Adopción,question_outcome,oxford_ind_adoption_emerging_tech,100.0,100.0,observed_or_phase6_score,1.0,1.0,1.0,43,False,False,top_pioneer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
GBR,United Kingdom,Europe & Central Asia,High income,Q2,Adopción,question_outcome,oxford_ind_adoption_emerging_tech,84.23,84.23,observed_or_phase6_score,11.0,0.7674418604651163,11.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,Q2,Adopción,question_outcome,oxford_ind_adoption_emerging_tech,62.68,62.68,observed_or_phase6_score,27.0,0.3953488372093023,27.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
AUS,Australia,East Asia & Pacific,High income,Q2,Adopción,question_outcome,oxford_ind_adoption_emerging_tech,82.33,82.33,observed_or_phase6_score,14.0,0.6976744186046512,14.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,Q2,Adopción,question_outcome,oxford_ind_adoption_emerging_tech,96.84,96.84,observed_or_phase6_score,4.0,0.9302325581395349,4.0,43,False,False,top_pioneer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
BEL,Belgium,Europe & Central Asia,High income,Q2,Adopción,question_outcome,oxford_ind_adoption_emerging_tech,66.51241379,66.51241379,observed_or_phase6_score,24.0,0.45348837209302323,24.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CAN,Canada,North America,High income,Q2,Adopción,question_outcome,oxford_ind_adoption_emerging_tech,85.04,85.04,observed_or_phase6_score,10.0,0.7906976744186046,10.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CHE,Switzerland,Europe & Central Asia,High income,Q2,Adopción,question_outcome,oxford_ind_adoption_emerging_tech,93.09,93.09,observed_or_phase6_score,6.0,0.8837209302325582,6.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
