iso3,country_name,question_id,outcome,model_id,term,term_value,term_percentile,coefficient_or_weight,standardized_contribution,contribution_direction,contribution_rank_within_country,contribution_label,driver_type,interpretation,causal_claim,abs_contribution
ARE,United Arab Emirates,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,n_binding,4.0,0.9069767441860465,4.7295748294962765,6.694601644328383,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,6.694601644328383
POL,Poland,Q2,anthropic_usage_pct,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.5686436703579704,-0.46521841743700787,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.46521841743700787
TWN,Taiwan,Q2,anthropic_usage_pct,phase6_primary_or_available,n_binding,3.0,0.7093023255813954,0.5686436703579704,0.48737167541019877,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.48737167541019877
CZE,Czech Republic,Q2,anthropic_usage_pct,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.5686436703579704,-0.46521841743700787,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.46521841743700787
ITA,Italy,Q2,anthropic_usage_pct,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.5686436703579704,-0.46521841743700787,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.46521841743700787
BGR,Bulgaria,Q2,anthropic_usage_pct,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.5686436703579704,-0.46521841743700787,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.46521841743700787
FIN,Finland,Q2,anthropic_usage_pct,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.5686436703579704,-0.46521841743700787,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.46521841743700787
CRI,Costa Rica,Q2,anthropic_usage_pct,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.5686436703579704,-0.46521841743700787,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.46521841743700787
CHL,Chile,Q2,anthropic_usage_pct,phase6_primary_or_available,n_binding,3.0,0.7093023255813954,0.5686436703579704,0.48737167541019877,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.48737167541019877
USA,United States,Q2,anthropic_usage_pct,phase6_primary_or_available,n_binding,5.0,1.0,0.5686436703579704,1.1224317373083366,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,1.1224317373083366
CHN,China,Q2,anthropic_usage_pct,phase6_primary_or_available,n_binding,4.0,0.9069767441860465,0.5686436703579704,0.8049017063592677,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.8049017063592677
IND,India,Q2,anthropic_usage_pct,phase6_primary_or_available,n_binding,3.0,0.7093023255813954,0.5686436703579704,0.48737167541019877,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.48737167541019877
JPN,Japan,Q2,anthropic_usage_pct,phase6_primary_or_available,n_binding,4.0,0.9069767441860465,0.5686436703579704,0.8049017063592677,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.8049017063592677
EST,Estonia,Q2,anthropic_usage_pct,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.5686436703579704,-0.46521841743700787,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.46521841743700787
ARG,Argentina,Q2,anthropic_usage_pct,phase6_primary_or_available,n_binding,3.0,0.7093023255813954,0.5686436703579704,0.48737167541019877,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.48737167541019877
BRA,Brazil,Q2,anthropic_usage_pct,phase6_primary_or_available,n_binding,3.0,0.7093023255813954,0.5686436703579704,0.48737167541019877,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.48737167541019877
COL,Colombia,Q2,anthropic_usage_pct,phase6_primary_or_available,n_binding,3.0,0.7093023255813954,0.5686436703579704,0.48737167541019877,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.48737167541019877
MEX,Mexico,Q2,anthropic_usage_pct,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.5686436703579704,-0.46521841743700787,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.46521841743700787
PER,Peru,Q2,anthropic_usage_pct,phase6_primary_or_available,n_binding,4.0,0.9069767441860465,0.5686436703579704,0.8049017063592677,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.8049017063592677
URY,Uruguay,Q2,anthropic_usage_pct,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.5686436703579704,-0.46521841743700787,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.46521841743700787
GRC,Greece,Q2,anthropic_usage_pct,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.5686436703579704,-0.46521841743700787,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.46521841743700787
ROU,Romania,Q2,anthropic_usage_pct,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.5686436703579704,-0.46521841743700787,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.46521841743700787
HRV,Croatia,Q2,anthropic_usage_pct,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.5686436703579704,-0.46521841743700787,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.46521841743700787
ARE,United Arab Emirates,Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,7.0,0.8255813953488372,0.2223930757282434,0.273454612376252,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.273454612376252
SGP,Singapore,Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,8.0,0.8837209302325582,0.2223930757282434,0.3373597663554848,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.3373597663554848
NOR,Norway,Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.2223930757282434,-0.17388146547837763,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.17388146547837763
IRL,Ireland,Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.2223930757282434,-0.17388146547837763,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.17388146547837763
FRA,France,Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.2223930757282434,-0.17388146547837763,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.17388146547837763
ESP,Spain,Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.2223930757282434,-0.17388146547837763,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.17388146547837763
NZL,New Zealand,Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,7.0,0.8255813953488372,0.2223930757282434,0.273454612376252,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.273454612376252
NLD,Netherlands (Kingdom of the),Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.2223930757282434,-0.17388146547837763,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.17388146547837763
GBR,United Kingdom,Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,9.0,0.9651162790697675,0.2223930757282434,0.40126492033471767,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.40126492033471767
QAT,Qatar,Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.2223930757282434,-0.17388146547837763,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.17388146547837763
AUS,Australia,Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,9.0,0.9651162790697675,0.2223930757282434,0.40126492033471767,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.40126492033471767
ISR,Israel,Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,6.0,0.7790697674418605,0.2223930757282434,0.2095494583970192,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.2095494583970192
BEL,Belgium,Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.2223930757282434,-0.17388146547837763,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.17388146547837763
CAN,Canada,Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,9.0,0.9651162790697675,0.2223930757282434,0.40126492033471767,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.40126492033471767
CHE,Switzerland,Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.2223930757282434,-0.17388146547837763,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.17388146547837763
SWE,Sweden,Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.2223930757282434,-0.17388146547837763,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.17388146547837763
AUT,Austria,Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.2223930757282434,-0.17388146547837763,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.17388146547837763
KOR,South Korea,Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,5.0,0.7093023255813954,0.2223930757282434,0.1456443044177864,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.1456443044177864
HUN,Hungary,Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.2223930757282434,-0.17388146547837763,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.17388146547837763
DNK,Denmark,Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.2223930757282434,-0.17388146547837763,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.17388146547837763
DEU,Germany,Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.2223930757282434,-0.17388146547837763,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.17388146547837763
POL,Poland,Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.2223930757282434,-0.17388146547837763,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.17388146547837763
TWN,Taiwan,Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,3.0,0.6046511627906976,0.2223930757282434,0.017833996459320784,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.017833996459320784
CZE,Czech Republic,Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.2223930757282434,-0.17388146547837763,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.17388146547837763
ITA,Italy,Q2,anthropic_usage_pct,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.2223930757282434,-0.17388146547837763,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.17388146547837763
