HOJA_DESTINO,COLUMNA_DESTINO,METRIC,YEAR,NUM,ARCHIVO_ORIGEN,HOJA_ORIGEN,COLUMNA_ORIGEN,TRANSFORMACION,AUDITABLE
MATRIZ_GII,OUT_7_SCORE_2025,SCORE,2025,OUT.7,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT.7 + SCORE
MATRIZ_GII,OUT_SCORE_2021,SCORE,2021,OUT,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=OUT + Score
MATRIZ_GII,OUT_SCORE_2022,SCORE,2022,OUT,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT + SCORE
MATRIZ_GII,OUT_SCORE_2023,SCORE,2023,OUT,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=OUT + SCORE
MATRIZ_GII,OUT_SCORE_2024,SCORE,2024,OUT,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=OUT + SCORE
MATRIZ_GII,OUT_SCORE_2025,SCORE,2025,OUT,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT + SCORE
MATRIZ_GII,PCTPatOrig_SCORE_2021,SCORE,2021,PCTPatOrig,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=PCTPatOrig + Score
MATRIZ_GII,PISA_SCORE_2021,SCORE,2021,PISA,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=PISA + Score
MATRIZ_GII,PatFam_SCORE_2021,SCORE,2021,PatFam,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=PatFam + Score
MATRIZ_GII,PatOrig_SCORE_2021,SCORE,2021,PatOrig,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=PatOrig + Score
MATRIZ_GII,PolStab_SCORE_2021,SCORE,2021,PolStab,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=PolStab + Score
MATRIZ_GII,PrintMedia_SCORE_2021,SCORE,2021,PrintMedia,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=PrintMedia + Score
MATRIZ_GII,PupTeachR_SCORE_2021,SCORE,2021,PupTeachR,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=PupTeachR + Score
MATRIZ_GII,QSRank_SCORE_2021,SCORE,2021,QSRank,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=QSRank + Score
MATRIZ_GII,RDCompExp_SCORE_2021,SCORE,2021,RDCompExp,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=RDCompExp + Score
MATRIZ_GII,RDExp_SCORE_2021,SCORE,2021,RDExp,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=RDExp + Score
MATRIZ_GII,RegQua_SCORE_2021,SCORE,2021,RegQua,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=RegQua + Score
MATRIZ_GII,ResPPop_SCORE_2021,SCORE,2021,ResPPop,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=ResPPop + Score
MATRIZ_GII,ResTalBus_SCORE_2021,SCORE,2021,ResTalBus,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=ResTalBus + Score
MATRIZ_GII,RuleOL_SCORE_2021,SCORE,2021,RuleOL,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=RuleOL + Score
MATRIZ_GII,SP11_SCORE_2021,SCORE,2021,SP11,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SP11 + Score
MATRIZ_GII,SP12_SCORE_2021,SCORE,2021,SP12,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SP12 + Score
MATRIZ_GII,SP13_SCORE_2021,SCORE,2021,SP13,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SP13 + Score
MATRIZ_GII,SP21_SCORE_2021,SCORE,2021,SP21,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SP21 + Score
MATRIZ_GII,SP22_SCORE_2021,SCORE,2021,SP22,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SP22 + Score
MATRIZ_GII,SP23_SCORE_2021,SCORE,2021,SP23,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SP23 + Score
MATRIZ_GII,SP31_SCORE_2021,SCORE,2021,SP31,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SP31 + Score
MATRIZ_GII,SP32_SCORE_2021,SCORE,2021,SP32,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SP32 + Score
MATRIZ_GII,SP33_SCORE_2021,SCORE,2021,SP33,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SP33 + Score
MATRIZ_GII,SP41_SCORE_2021,SCORE,2021,SP41,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SP41 + Score
MATRIZ_GII,SP42_SCORE_2021,SCORE,2021,SP42,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SP42 + Score
MATRIZ_GII,SP43_SCORE_2021,SCORE,2021,SP43,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SP43 + Score
MATRIZ_GII,SP51_SCORE_2021,SCORE,2021,SP51,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SP51 + Score
MATRIZ_GII,SP52_SCORE_2021,SCORE,2021,SP52,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SP52 + Score
MATRIZ_GII,SP53_SCORE_2021,SCORE,2021,SP53,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SP53 + Score
MATRIZ_GII,SP61_SCORE_2021,SCORE,2021,SP61,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SP61 + Score
MATRIZ_GII,SP62_SCORE_2021,SCORE,2021,SP62,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SP62 + Score
MATRIZ_GII,SP63_SCORE_2021,SCORE,2021,SP63,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SP63 + Score
MATRIZ_GII,SP71_SCORE_2021,SCORE,2021,SP71,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SP71 + Score
MATRIZ_GII,SP72_SCORE_2021,SCORE,2021,SP72,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SP72 + Score
MATRIZ_GII,SP73_SCORE_2021,SCORE,2021,SP73,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SP73 + Score
MATRIZ_GII,SchLifeExp_SCORE_2021,SCORE,2021,SchLifeExp,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SchLifeExp + Score
MATRIZ_GII,SciEngGrad_SCORE_2021,SCORE,2021,SciEngGrad,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SciEngGrad + Score
MATRIZ_GII,StatClustDev_SCORE_2021,SCORE,2021,StatClustDev,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=StatClustDev + Score
MATRIZ_GII,TertEnrol_SCORE_2021,SCORE,2021,TertEnrol,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=TertEnrol + Score
MATRIZ_GII,TertMob_SCORE_2021,SCORE,2021,TertMob,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=TertMob + Score
MATRIZ_GII,TradmkOrig_SCORE_2021,SCORE,2021,TradmkOrig,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=TradmkOrig + Score
MATRIZ_GII,UniResColl_SCORE_2021,SCORE,2021,UniResColl,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=UniResColl + Score
MATRIZ_GII,UtilModOrig_SCORE_2021,SCORE,2021,UtilModOrig,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=UtilModOrig + Score
MATRIZ_GII,WikiEdit_SCORE_2021,SCORE,2021,WikiEdit,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=WikiEdit + Score
MATRIZ_GII,c_EcComplexity_SCORE_2021,SCORE,2021,c.EcComplexity,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=c.EcComplexity + Score
MATRIZ_GII,c_HHI_SCORE_2021,SCORE,2021,c.HHI,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=c.HHI + Score
MATRIZ_GII,c_HTExpHKG_SCORE_2021,SCORE,2021,c.HTExpHKG,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=c.HTExpHKG + Score
MATRIZ_GII,c_HiTechManufIND2_SCORE_2021,SCORE,2021,c.HiTechManufIND2,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=c.HiTechManufIND2 + Score
MATRIZ_GII,c_SciTechArt_SCORE_2021,SCORE,2021,c.SciTechArt,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=c.SciTechArt + Score
MATRIZ_GII,c_VenCapDeal_SCORE_2021,SCORE,2021,c.VenCapDeal,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=c.VenCapDeal + Score
MATRIZ_GII,r_GrowPPP20_SCORE_2021,SCORE,2021,r.GrowPPP20,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=r.GrowPPP20 + Score
MATRIZ_GII,r_VenCapDeal_SCORE_2021,SCORE,2021,r.VenCapDeal,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Score,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=r.VenCapDeal + Score
MATRIZ_GII,AppCrea_RANK_2021,RANK,2021,AppCrea,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Rank,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=AppCrea + Rank
MATRIZ_GII,AppTarriff_RANK_2021,RANK,2021,AppTarriff,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Rank,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=AppTarriff + Rank
MATRIZ_GII,BrandVal_RANK_2021,RANK,2021,BrandVal,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Rank,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=BrandVal + Rank
MATRIZ_GII,CCTLD_RANK_2021,RANK,2021,CCTLD,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Rank,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=CCTLD + Rank
MATRIZ_GII,CitDoc_RANK_2021,RANK,2021,CitDoc,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Rank,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=CitDoc + Rank
MATRIZ_GII,CompSoftSpend_RANK_2021,RANK,2021,CompSoftSpend,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Rank,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=CompSoftSpend + Rank
MATRIZ_GII,CostRedu_RANK_2021,RANK,2021,CostRedu,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Rank,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=CostRedu + Rank
MATRIZ_GII,CreaGoodExp_RANK_2021,RANK,2021,CreaGoodExp,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Rank,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=CreaGoodExp + Rank
MATRIZ_GII,CultServExp_RANK_2021,RANK,2021,CultServExp,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Rank,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=CultServExp + Rank
MATRIZ_GII,DomCred2Priv_RANK_2021,RANK,2021,DomCred2Priv,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Rank,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=DomCred2Priv + Rank
MATRIZ_GII,DomMarkSc_RANK_2021,RANK,2021,DomMarkSc,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Rank,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=DomMarkSc + Rank
MATRIZ_GII,EaseCred_RANK_2021,RANK,2021,EaseCred,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Rank,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=EaseCred + Rank
MATRIZ_GII,EaseInsol_RANK_2021,RANK,2021,EaseInsol,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Rank,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=EaseInsol + Rank
MATRIZ_GII,EaseProtInv_RANK_2021,RANK,2021,EaseProtInv,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Rank,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=EaseProtInv + Rank
MATRIZ_GII,EaseStartBus_RANK_2021,RANK,2021,EaseStartBus,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Rank,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=EaseStartBus + Rank
MATRIZ_GII,ElecOut_RANK_2021,RANK,2021,ElecOut,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Rank,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=ElecOut + Rank
MATRIZ_GII,EntMedia_RANK_2021,RANK,2021,EntMedia,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Rank,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=EntMedia + Rank
MATRIZ_GII,EnvPerf_RANK_2021,RANK,2021,EnvPerf,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Rank,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=EnvPerf + Rank
MATRIZ_GII,Epart_RANK_2021,RANK,2021,Epart,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Rank,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=Epart + Rank
MATRIZ_GII,ExpEdu_RANK_2021,RANK,2021,ExpEdu,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Rank,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=ExpEdu + Rank
