block_a,block_b,var_a,var_b,rho_spearman,pvalue_raw,pvalue_fdr,pvalue_holm,significance,n_pairs
tech_infrastructure_control,ecosystem_outcome,wb_fixed_broadband_per100,oxford_ind_broadband_quality,0.6956,0.0,0.0,0.0,survives_fdr_and_holm,183
institutional_control,ecosystem_outcome,wb_government_effectiveness,oxford_governance_2025,0.6955,0.0,0.0,0.0,survives_fdr_and_holm,193
institutional_control,ecosystem_outcome,wb_rule_of_law,oxford_size,0.6955,0.0,0.0,0.0,survives_fdr_and_holm,175
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_3_1_score,wipo_out_7_3_3_score,0.6954,0.0,0.0,0.0,survives_fdr_and_holm,117
institutional_control,ecosystem_outcome,wipo_ruleol_score,oxford_development_diffusion,0.6954,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_gentld_score,oxford_enabling_technical_infrastructure,0.6954,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_1_3_score,oxford_ind_broadband_quality,0.6954,0.0,0.0,0.0,survives_fdr_and_holm,127
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_2_1_score,wipo_out_7_3_2_score,0.6954,0.0,0.0,0.0,survives_fdr_and_holm,134
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_1_5_score,wipo_out_6_3_3_score,0.6953,0.0,0.0,0.0,survives_fdr_and_holm,134
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_1_5_score,wipo_patorig_score,0.6953,0.0,0.0,0.0,survives_fdr_and_holm,127
tech_infrastructure_control,ecosystem_outcome,wipo_schlifeexp_score,oxford_development_diffusion,0.6953,0.0,0.0,0.0,survives_fdr_and_holm,118
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_2_2_score,wipo_out_7_1_score,0.6953,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_c_eccomplexity_score,oxford_digital_capacity,0.6952,0.0,0.0,0.0,survives_fdr_and_holm,121
tech_infrastructure_control,ecosystem_outcome,wipo_domcred2priv_score,oxford_data_infrastructure,0.6952,0.0,0.0,0.0,survives_fdr_and_holm,129
tech_infrastructure_control,ecosystem_outcome,wipo_unirescoll_score,oxford_total_score,0.6952,0.0,0.0,0.0,survives_fdr_and_holm,126
tech_infrastructure_control,ecosystem_outcome,wipo_citdoc_score,wipo_out_7_3_2_score,0.6951,0.0,0.0,0.0,survives_fdr_and_holm,132
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_1_4_score,wipo_out_6_1_5_score,0.6951,0.0,0.0,0.0,survives_fdr_and_holm,135
tech_infrastructure_control,ecosystem_outcome,wipo_sp43_score,wipo_out_7_1_3_score,0.695,0.0,0.0,0.0,survives_fdr_and_holm,120
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_1_4_score,oxford_policy_capacity,0.695,0.0,0.0,0.0,survives_fdr_and_holm,135
tech_infrastructure_control,ecosystem_outcome,wipo_resppop_score,oxford_regulatory_compliance,0.6949,0.0,0.0,0.0,survives_fdr_and_holm,107
tech_infrastructure_control,ecosystem_outcome,wipo_gerdperf_score,oxford_ind_online_services,0.6949,0.0,0.0,0.0,survives_fdr_and_holm,88
socioeconomic_control,ecosystem_outcome,wb_tertiary_education_enrollment,oxford_societal_transition,0.6949,0.0,0.0,0.0,survives_fdr_and_holm,155
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_2_score,wipo_out_score,0.6949,0.0,0.0,0.0,survives_fdr_and_holm,136
tech_infrastructure_control,ecosystem_outcome,wipo_rdcompexp_score,wipo_out_6_score,0.6949,0.0,0.0,0.0,survives_fdr_and_holm,132
tech_infrastructure_control,ecosystem_outcome,wipo_schlifeexp_score,oxford_digital_capacity,0.6949,0.0,0.0,0.0,survives_fdr_and_holm,118
tech_infrastructure_control,ecosystem_outcome,wipo_ictacc_score,oxford_digital_capacity,0.6948,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_c_eccomplexity_score,oxford_ind_broadband_quality,0.6948,0.0,0.0,0.0,survives_fdr_and_holm,120
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_3_score,oxford_ind_cybersecurity,0.6948,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_resppop_score,oxford_digital_capacity,0.6947,0.0,0.0,0.0,survives_fdr_and_holm,107
tech_infrastructure_control,ecosystem_outcome,wipo_in_1_2_2_score,wipo_out_7_2_score,0.6947,0.0,0.0,0.0,survives_fdr_and_holm,141
tech_infrastructure_control,ecosystem_outcome,wb_fixed_broadband_per100,oxford_total_score,0.6947,0.0,0.0,0.0,survives_fdr_and_holm,193
regulatory_treatment,ecosystem_outcome,stanford_fig_3_7_1_fig_3_7_1_bias_and_unfair_discrimination,wipo_out_7_3_1_score,0.6947,0.0,0.0,0.0,survives_fdr_and_holm,116
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_3_1_score,oxford_ind_ict_trade_goods_log,0.6946,0.0,0.0,0.0,survives_fdr_and_holm,139
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_2_score,wipo_out_7_1_3_score,0.6946,0.0,0.0,0.0,survives_fdr_and_holm,119
tech_infrastructure_control,ecosystem_outcome,wipo_sp62_score,oxford_human_capital,0.6946,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_sp51_score,wipo_out_6_3_score,0.6946,0.0,0.0,0.0,survives_fdr_and_holm,132
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_1_1_score,oxford_total_score,0.6945,0.0,0.0,0.0,survives_fdr_and_holm,133
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_3_1_score,wipo_out_7_2_3_score,0.6945,0.0,0.0,0.0,survives_fdr_and_holm,65
socioeconomic_control,ecosystem_outcome,wb_high_tech_exports_pct_manufactured,wipo_out_6_3_3_score,0.6945,0.0,0.0,0.0,survives_fdr_and_holm,135
tech_infrastructure_control,ecosystem_outcome,oecd_2_indigo_oecd_indigo_score,wipo_out_6_score,0.6945,0.0,0.0,0.0,survives_fdr_and_holm,141
institutional_control,ecosystem_outcome,wb_control_of_corruption,wipo_out_score,0.6945,0.0,0.0,0.0,survives_fdr_and_holm,141
tech_infrastructure_control,ecosystem_outcome,wipo_intelproprec_score,oxford_ai_infrastructure,0.6944,0.0,0.0,0.0,survives_fdr_and_holm,113
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_3_score,oxford_ind_households_internet,0.6944,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_1_2_score,oxford_technology_sector,0.6944,0.0,0.0,0.0,survives_fdr_and_holm,134
tech_infrastructure_control,ecosystem_outcome,wipo_rdcompexp_score,oxford_ind_online_services,0.6943,0.0,0.0,0.0,survives_fdr_and_holm,131
regulatory_treatment,ecosystem_outcome,stanford_fig_3_6_1_fig_3_6_1_data_protection_and_privacy,oxford_societal_transition,0.6943,0.0,0.0,0.0,survives_fdr_and_holm,136
tech_infrastructure_control,ecosystem_outcome,wipo_knowintsemp_score,oxford_ind_rd_spending_log,0.6942,0.0,0.0,0.0,survives_fdr_and_holm,123
regulatory_treatment,ecosystem_outcome,stanford_fig_3_7_1_fig_3_7_1_bias_and_unfair_discrimination,oxford_development_diffusion,0.6942,0.0,0.0,0.0,survives_fdr_and_holm,136
tech_infrastructure_control,ecosystem_outcome,wipo_ictuse_score,wipo_out_6_1_1_score,0.6942,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_gerdperf_score,wipo_out_6_1_4_score,0.6941,0.0,0.0,0.0,survives_fdr_and_holm,89
socioeconomic_control,ecosystem_outcome,wb_secure_servers_per_1m,wipo_appcrea_score,0.6941,0.0,0.0,0.0,survives_fdr_and_holm,104
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_score,oxford_data_availability,0.6941,0.0,0.0,0.0,survives_fdr_and_holm,140
adoption_diffusion,ecosystem_outcome,ms_h1_2025_ai_diffusion_pct,wipo_out_6_3_score,0.694,0.0,0.0,0.0,survives_fdr_and_holm,124
tech_infrastructure_control,ecosystem_outcome,wipo_femempdeg_score,oxford_ind_regulatory_quality,0.694,0.0,0.0,0.0,survives_fdr_and_holm,123
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_2_score,oxford_governance_principles,0.694,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_2_score,oxford_human_capital_2025,0.694,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_qsrank_score,wipo_out_6_3_2_score,0.694,0.0,0.0,0.0,survives_fdr_and_holm,126
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_1_4_score,oxford_ind_ict_skills,0.694,0.0,0.0,0.0,survives_fdr_and_holm,83
adoption_diffusion,ecosystem_outcome,ms_h2_2025_ai_diffusion_pct,oxford_ai_technology_diffusion,0.694,0.0,0.0,0.0,survives_fdr_and_holm,146
adoption_diffusion,ecosystem_outcome,ms_h1_2025_ai_diffusion_pct,oxford_governance_principles,0.6939,0.0,0.0,0.0,survives_fdr_and_holm,146
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_1_3_score,wipo_out_7_2_3_score,-0.6939,0.0,0.0,0.0,survives_fdr_and_holm,64
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_1_2_score,oxford_ind_govt_promotion_emerging_tech,0.6939,0.0,0.0,0.0,survives_fdr_and_holm,137
institutional_control,ecosystem_outcome,wipo_ruleol_score,oxford_ind_statistical_capacity,0.6939,0.0,0.0,0.0,survives_fdr_and_holm,131
regulatory_treatment,ecosystem_outcome,stanford_fig_3_6_1_fig_3_6_1_data_protection_and_privacy,oxford_ind_ict_trade_services_log,0.6939,0.0,0.0,0.0,survives_fdr_and_holm,136
tech_infrastructure_control,ecosystem_outcome,wipo_ictacc_score,oxford_development_diffusion,0.6938,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_isoenv_score,wipo_out_score,0.6938,0.0,0.0,0.0,survives_fdr_and_holm,132
adoption_diffusion,ecosystem_outcome,ms_h2_2025_ai_diffusion_pct,wipo_out_6_3_score,0.6938,0.0,0.0,0.0,survives_fdr_and_holm,124
tech_infrastructure_control,ecosystem_outcome,wipo_govolserv_score,oxford_policy_vision,0.6937,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_sp13_score,wipo_out_7_3_1_score,0.6937,0.0,0.0,0.0,survives_fdr_and_holm,132
socioeconomic_control,ecosystem_outcome,wb_secure_servers_per_1m,wipo_out_6_3_1_score,0.6937,0.0,0.0,0.0,survives_fdr_and_holm,141
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_2_1_score,oxford_governance_ethics,0.6936,0.0,0.0,0.0,survives_fdr_and_holm,134
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_2_score,oxford_data_representativeness,0.6935,0.0,0.0,0.0,survives_fdr_and_holm,140
adoption_diffusion,ecosystem_outcome,ms_h2_2025_ai_diffusion_pct,oxford_governance_principles,0.6935,0.0,0.0,0.0,survives_fdr_and_holm,146
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_1_4_score,oxford_e_government_delivery,0.6935,0.0,0.0,0.0,survives_fdr_and_holm,135
socioeconomic_control,ecosystem_outcome,wb_researchers_rd_per_million,oxford_ind_households_internet,0.6935,0.0,0.0,0.0,survives_fdr_and_holm,107
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_1_1_score,oxford_innovation_capacity,0.6935,0.0,0.0,0.0,survives_fdr_and_holm,92
institutional_control,ecosystem_outcome,wb_rule_of_law,oxford_ind_broadband_quality,0.6935,0.0,0.0,0.0,survives_fdr_and_holm,182
socioeconomic_control,ecosystem_outcome,wb_rd_expenditure_pct_gdp,oxford_ind_statistical_capacity,0.6934,0.0,0.0,0.0,survives_fdr_and_holm,116
tech_infrastructure_control,ecosystem_outcome,wipo_sp43_score,wipo_out_7_2_5_score,0.6934,0.0,0.0,0.0,survives_fdr_and_holm,128
tech_infrastructure_control,ecosystem_outcome,wipo_c_eccomplexity_score,wipo_patorig_score,0.6934,0.0,0.0,0.0,survives_fdr_and_holm,120
tech_infrastructure_control,ecosystem_outcome,wipo_sp22_score,wipo_out_7_3_2_score,0.6934,0.0,0.0,0.0,survives_fdr_and_holm,130
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_2_2_score,oxford_size,0.6934,0.0,0.0,0.0,survives_fdr_and_holm,128
tech_infrastructure_control,ecosystem_outcome,wipo_newbus_score,oxford_ind_regulatory_quality,0.6934,0.0,0.0,0.0,survives_fdr_and_holm,120
institutional_control,ecosystem_outcome,wipo_ruleol_score,oxford_ind_households_internet,0.6933,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_score,oxford_governance_principles,0.6933,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_sp12_score,oxford_size,0.6933,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_1_1_2_score,oxford_ind_company_investment_emerging_tech,0.6932,0.0,0.0,0.0,survives_fdr_and_holm,137
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_3_3_score,oxford_ind_adoption_emerging_tech,0.6932,0.0,0.0,0.0,survives_fdr_and_holm,137
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_3_score,wipo_out_7_3_3_score,0.6932,0.0,0.0,0.0,survives_fdr_and_holm,139
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_3_score,oxford_government,0.6932,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_ictorgmod_score,oxford_ind_ict_trade_services_log,0.6932,0.0,0.0,0.0,survives_fdr_and_holm,124
tech_infrastructure_control,ecosystem_outcome,wipo_pupteachr_score,wipo_wikiedit_score,0.6932,0.0,0.0,0.0,survives_fdr_and_holm,123
adoption_diffusion,ecosystem_outcome,ms_change_pp,wipo_wikiedit_score,0.6932,0.0,0.0,0.0,survives_fdr_and_holm,116
tech_infrastructure_control,ecosystem_outcome,wipo_sp52_score,oxford_ind_rd_spending_log,0.6932,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_3_3_score,wipo_out_6_1_2_score,0.6932,0.0,0.0,0.0,survives_fdr_and_holm,125
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_1_3_score,wipo_out_6_3_score,0.6932,0.0,0.0,0.0,survives_fdr_and_holm,130
tech_infrastructure_control,ecosystem_outcome,oecd_2_indigo_oecd_indigo_score,wipo_patfam_score,0.6931,0.0,0.0,0.0,survives_fdr_and_holm,127
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_1_4_score,oxford_resilience,0.6931,0.0,0.0,0.0,survives_fdr_and_holm,135
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_1_1_score,wipo_gii_score,0.6931,0.0,0.0,0.0,survives_fdr_and_holm,93
tech_infrastructure_control,ecosystem_outcome,wipo_sp61_score,wipo_wikiedit_score,0.693,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_sp61_score,wipo_out_6_3_score,0.693,0.0,0.0,0.0,survives_fdr_and_holm,132
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_3_3_score,oxford_ind_online_services,0.693,0.0,0.0,0.0,survives_fdr_and_holm,140
institutional_control,ecosystem_outcome,wipo_goveff_score,oxford_human_capital_2025,0.693,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_2_score,wipo_patfam_score,0.693,0.0,0.0,0.0,survives_fdr_and_holm,125
socioeconomic_control,ecosystem_outcome,wb_gdp_per_capita_ppp,oxford_digital_capacity,0.693,0.0,0.0,0.0,survives_fdr_and_holm,184
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_score,oxford_adaptability,0.693,0.0,0.0,0.0,survives_fdr_and_holm,140
adoption_diffusion,ecosystem_outcome,anthropic_usage_pct,oxford_ind_online_services,0.6929,0.0,0.0,0.0,survives_fdr_and_holm,160
tech_infrastructure_control,ecosystem_outcome,wipo_r_vencapdeal_score,wipo_gii_score,0.6929,0.0,0.0,0.0,survives_fdr_and_holm,89
tech_infrastructure_control,ecosystem_outcome,wipo_sp53_score,wipo_patfam_score,0.6928,0.0,0.0,0.0,survives_fdr_and_holm,127
regulatory_treatment,tech_infrastructure_control,stanford_fig_3_6_1_fig_3_6_1_data_protection_and_privacy,wipo_sp23_score,0.6928,0.0,0.0,0.0,survives_fdr_and_holm,113
tech_infrastructure_control,ecosystem_outcome,wipo_intelproprec_score,oxford_societal_transition,0.6928,0.0,0.0,0.0,survives_fdr_and_holm,113
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_3_3_score,oxford_ind_ict_trade_services_log,0.6928,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wb_patent_applications_residents,oxford_ai_infrastructure,0.6928,0.0,0.0,0.0,survives_fdr_and_holm,134
tech_infrastructure_control,ecosystem_outcome,wipo_newbus_score,wipo_wikiedit_score,0.6928,0.0,0.0,0.0,survives_fdr_and_holm,121
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_3_score,oxford_ind_github_activity_log,0.6928,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_sp43_score,oxford_enabling_technical_infrastructure,0.6928,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_2_1_score,wipo_out_6_3_score,0.6927,0.0,0.0,0.0,survives_fdr_and_holm,135
regulatory_treatment,ecosystem_outcome,stanford_fig_3_6_1_fig_3_6_1_data_protection_and_privacy,oxford_ind_ai_research_papers_log,0.6927,0.0,0.0,0.0,survives_fdr_and_holm,136
adoption_diffusion,ecosystem_outcome,ms_h1_2025_ai_diffusion_pct,oxford_ai_technology_diffusion,0.6927,0.0,0.0,0.0,survives_fdr_and_holm,146
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_score,wipo_out_6_2_4_score,0.6926,0.0,0.0,0.0,survives_fdr_and_holm,137
tech_infrastructure_control,ecosystem_outcome,wipo_c_htexphkg_score,oxford_innovation_capacity,0.6926,0.0,0.0,0.0,survives_fdr_and_holm,130
adoption_diffusion,ecosystem_outcome,anthropic_ai_autonomy_mean,oxford_size,-0.6926,0.0,0.0,0.0,survives_fdr_and_holm,150
tech_infrastructure_control,ecosystem_outcome,wipo_sp63_score,oxford_total_score,0.6926,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_citdoc_score,oxford_enabling_technical_infrastructure,0.6925,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_sp21_score,wipo_patorig_score,0.6925,0.0,0.0,0.0,survives_fdr_and_holm,130
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_score,wipo_out_7_1_score,0.6925,0.0,0.0,0.0,survives_fdr_and_holm,141
tech_infrastructure_control,ecosystem_outcome,wipo_sp43_score,wipo_out_6_3_score,0.6924,0.0,0.0,0.0,survives_fdr_and_holm,132
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_score,wipo_brandval_score,0.6924,0.0,0.0,0.0,survives_fdr_and_holm,113
tech_infrastructure_control,ecosystem_outcome,wipo_sp31_score,wipo_out_7_1_score,0.6924,0.0,0.0,0.0,survives_fdr_and_holm,132
tech_infrastructure_control,ecosystem_outcome,wipo_in_1_2_score,oxford_ind_statistical_capacity,0.6923,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_sp23_score,oxford_public_sector_adoption,0.6923,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_2_5_score,oxford_infrastructure,0.6923,0.0,0.0,0.0,survives_fdr_and_holm,115
socioeconomic_control,ecosystem_outcome,wb_rd_expenditure_pct_gdp,oxford_ind_cost_internet_device,0.6923,0.0,0.0,0.0,survives_fdr_and_holm,116
tech_infrastructure_control,ecosystem_outcome,oecd_2_indigo_oecd_indigo_score,oxford_infrastructure,0.6922,0.0,0.0,0.0,survives_fdr_and_holm,189
tech_infrastructure_control,ecosystem_outcome,wipo_in_1_2_2_score,oxford_data_availability,0.6922,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_2_2_score,wipo_wikiedit_score,0.6922,0.0,0.0,0.0,survives_fdr_and_holm,124
tech_infrastructure_control,ecosystem_outcome,wipo_isoqual_score,wipo_out_6_score,0.6922,0.0,0.0,0.0,survives_fdr_and_holm,132
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_1_1_score,wipo_out_7_2_score,0.6921,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_isoqual_score,oxford_societal_transition,0.6921,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_score,oxford_digital_capacity,0.692,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_sp53_score,wipo_out_6_3_2_score,0.692,0.0,0.0,0.0,survives_fdr_and_holm,126
adoption_diffusion,ecosystem_outcome,ms_h1_2025_ai_diffusion_pct,oxford_development_diffusion,0.692,0.0,0.0,0.0,survives_fdr_and_holm,146
tech_infrastructure_control,ecosystem_outcome,wipo_sp43_score,oxford_governance_ethics,0.692,0.0,0.0,0.0,survives_fdr_and_holm,131
institutional_control,ecosystem_outcome,wb_voice_accountability,wipo_out_7_3_score,0.6919,0.0,0.0,0.0,survives_fdr_and_holm,141
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_1_2_score,oxford_maturity,0.6919,0.0,0.0,0.0,survives_fdr_and_holm,136
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_2_2_score,oxford_governance_ethics,0.6919,0.0,0.0,0.0,survives_fdr_and_holm,135
tech_infrastructure_control,ecosystem_outcome,wipo_c_eccomplexity_score,oxford_compute_capacity,0.6919,0.0,0.0,0.0,survives_fdr_and_holm,121
institutional_control,ecosystem_outcome,wb_political_stability,oxford_ind_accountability,0.6919,0.0,0.0,0.0,survives_fdr_and_holm,191
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_3_5_score,oxford_ind_telecom_infrastructure,0.6919,0.0,0.0,0.0,survives_fdr_and_holm,89
tech_infrastructure_control,ecosystem_outcome,wb_patent_applications_residents,oxford_innovation_capacity,0.6918,0.0,0.0,0.0,survives_fdr_and_holm,134
tech_infrastructure_control,ecosystem_outcome,wipo_intelproprec_score,oxford_resilience,0.6918,0.0,0.0,0.0,survives_fdr_and_holm,113
